number,AllEven,Last4Increasing,NumberDigitExceptFirst,NumberDigit,Lap doi,Taxi,XXX,YYY,TuQuy
0373436543,False,False,5,6,False,False,False,False,False
0373436766,False,False,4,5,False,False,False,False,False
0373436773,False,False,4,5,False,False,False,False,False
0373436776,False,False,4,5,False,False,False,False,False
0373437079,False,False,5,5,False,False,False,False,False
0373437234,False,False,4,5,False,False,False,False,False
0373437299,False,False,5,6,False,False,False,False,False
0373437417,False,False,4,5,False,False,False,False,False
0373437539,False,False,5,6,False,False,False,False,False
0373437586,False,False,6,7,False,False,False,False,False
0373437679,False,False,5,6,False,False,False,False,False
0373437754,False,False,4,5,False,False,False,False,False
0373437774,False,False,3,4,False,False,False,False,False
0373438838,False,False,4,5,False,False,False,False,False
0373439488,False,False,5,6,False,False,False,False,False
0373439986,False,False,6,7,False,False,False,False,False
0373440040,False,False,4,4,False,False,False,False,False
0373440275,False,False,6,6,False,False,False,False,False
0373440299,False,False,6,6,False,False,False,False,False
0373440340,False,False,4,4,False,False,False,False,False
0373440388,False,False,5,5,False,False,False,False,False
0373440806,False,False,6,6,False,False,False,False,False
0373441879,False,False,6,7,False,False,False,False,False
0373442039,False,False,6,6,False,False,False,False,False
0373442166,False,False,6,7,False,False,False,False,False
0373442639,False,False,6,7,False,False,False,False,False
0373442886,False,False,6,7,False,False,False,False,False
0373442979,False,False,5,6,False,False,False,False,False
0373442989,False,False,6,7,False,False,False,False,False
0373443468,False,False,5,6,False,False,False,False,False
0373443586,False,False,6,7,False,False,False,False,False
0373443588,False,False,5,6,False,False,False,False,False
0373443739,False,False,4,5,False,False,False,False,False
0373443844,False,False,4,5,False,False,False,False,False
0373444068,False,False,6,6,False,False,False,False,False
0373444586,False,False,6,7,False,False,False,False,False
0373444711,False,False,4,5,False,False,False,False,False
0373444834,False,False,4,5,False,False,False,False,False
0373444847,False,False,4,5,False,False,False,False,False
0373444966,False,False,5,6,False,False,False,False,False
0373445435,False,False,4,5,False,False,False,False,False
0373445553,False,False,4,5,False,False,False,False,False
0373446399,False,False,5,6,False,False,False,False,False
0373447342,False,False,4,5,False,False,False,False,False
0373447388,False,False,4,5,False,False,False,False,False
0373448118,False,False,5,6,False,False,False,False,False
0373448286,False,False,6,7,False,False,False,False,False
0373448299,False,False,6,7,False,False,False,False,False
0373448483,False,False,4,5,False,False,False,False,False
0373448768,False,False,5,6,False,False,False,False,False
0373449079,False,False,5,5,False,False,False,False,False
0373449139,False,False,5,6,False,False,False,False,False
0373449279,False,False,5,6,False,False,False,False,False
0373449539,False,False,5,6,False,False,False,False,False
0373450006,False,False,6,6,False,False,False,False,False
0373450283,False,False,7,7,False,False,False,False,False
0373450599,False,False,6,6,False,False,False,False,False
0373450685,False,False,7,7,False,False,False,False,False
0373451086,False,False,8,8,False,False,False,False,False
0373451266,False,False,7,8,False,False,False,False,False
0373451286,False,False,8,9,False,False,False,False,False
0373453045,False,False,5,5,False,False,False,False,False
0373453099,False,False,6,6,False,False,False,False,False
0373453234,False,False,5,6,False,False,False,False,False
0373453699,False,False,6,7,False,False,False,False,False
0373453853,False,False,5,6,False,False,False,False,False
0373454099,False,False,6,6,False,False,False,False,False
0373454517,False,False,5,6,False,False,False,False,False
0373454641,False,False,6,7,False,False,False,False,False
0373455099,False,False,6,6,False,False,False,False,False
0373455139,False,False,6,7,False,False,False,False,False
0373455548,False,False,5,6,False,False,False,False,False
0373457066,False,False,6,6,False,False,False,False,False
0373457099,False,False,6,6,False,False,False,False,False
0373457786,False,False,6,7,False,False,False,False,False
0373457839,False,False,6,7,False,False,False,False,False
0373458739,False,False,6,7,False,False,False,False,False
0373458786,False,False,6,7,False,False,False,False,False
0373458885,False,False,5,6,False,False,False,False,False
0373459386,False,False,7,8,False,False,False,False,False
0373459568,False,False,7,8,False,False,False,False,False
0373459679,False,False,6,7,False,False,False,False,False
0373460579,False,False,7,7,False,False,False,False,False
0373460679,False,False,6,6,False,False,False,False,False
0373460766,False,False,5,5,False,False,False,False,False
0373460886,False,False,6,6,False,False,False,False,False
0373460969,False,False,6,6,False,False,False,False,False
0373461113,False,False,5,6,False,False,False,False,False
0373461117,False,False,5,6,False,False,False,False,False
0373461221,False,False,6,7,False,False,False,False,False
0373461439,False,False,6,7,False,False,False,False,False
0373461551,False,False,6,7,False,False,False,False,False
0373461686,False,False,6,7,False,False,False,False,False
0373462699,False,False,6,7,False,False,False,False,False
0373462762,False,False,5,6,False,False,False,False,False
0373462988,False,False,7,8,False,False,False,False,False
0373463539,False,False,6,7,False,False,False,False,False
0373463568,False,False,6,7,False,False,False,False,False
0373463993,False,False,5,6,False,False,False,False,False
0373464653,False,False,5,6,False,False,False,False,False
0373464667,False,False,4,5,False,False,False,False,False
0373464684,False,False,5,6,False,False,False,False,False
0373465866,False,False,6,7,False,False,False,False,False
0373465879,False,False,7,8,False,False,False,False,False
0373466006,False,False,5,5,False,False,False,False,False
0373466068,False,False,6,6,False,False,False,False,False
0373466568,False,False,6,7,False,False,False,False,False
0373466631,False,False,5,6,False,False,False,False,False
0373466643,False,False,4,5,False,False,False,False,False
0373466788,False,False,5,6,False,False,False,False,False
0373467179,False,False,6,7,False,False,False,False,False
0373467227,False,False,5,6,False,False,False,False,False
0373467366,False,False,4,5,False,False,False,False,False
0373467739,False,False,5,6,False,False,False,False,False
0373467774,False,False,4,5,False,False,False,False,False
0373468008,False,False,6,6,False,False,False,False,False
0373468739,False,False,6,7,False,False,False,False,False
0373468746,False,False,5,6,False,False,False,False,False
0373469268,False,False,7,8,False,False,False,False,False
0373469339,False,False,5,6,False,False,False,False,False
0373469699,False,False,5,6,False,False,False,False,False
0373470008,False,False,5,5,False,False,False,False,False
0373470179,False,False,6,6,False,False,False,False,False
0373470199,False,False,6,6,False,False,False,False,False
0373470268,False,False,7,7,False,False,False,False,False
0373470368,False,False,6,6,False,False,False,False,False
0373470388,False,False,5,5,False,False,False,False,False
0373470899,False,False,6,6,False,False,False,False,False
0373471279,False,False,6,7,False,False,False,False,False
0373471331,False,False,4,5,False,False,False,False,False
0373471689,False,False,7,8,False,False,False,False,False
0373471971,False,False,5,6,False,False,False,False,False
0373472179,False,False,6,7,False,False,False,False,False
0373472199,False,False,6,7,False,False,False,False,False
0373472239,False,False,5,6,False,False,False,False,False
0373473568,False,False,6,7,False,False,False,False,False
0373474199,False,False,5,6,False,False,False,False,False
0373474397,False,False,4,5,False,False,False,False,False
0373474446,False,False,4,5,False,False,False,False,False
0373474709,False,False,5,5,False,False,False,False,False
0373476679,False,False,5,6,False,False,False,False,False
0373477186,False,False,6,7,False,False,False,False,False
0373477705,False,False,5,5,False,False,False,False,False
0373477731,False,False,4,5,False,False,False,False,False
0373477795,False,False,5,6,False,False,False,False,False
0373477949,False,False,4,5,False,False,False,False,False
0373478838,False,False,4,5,False,False,False,False,False
0373479386,False,False,6,7,False,False,False,False,False
0373479488,False,False,5,6,False,False,False,False,False
0373479586,False,False,7,8,False,False,False,False,False
0373480002,False,False,6,6,False,False,False,False,False
0373480599,False,False,7,7,False,False,False,False,False
0373481299,False,False,7,8,False,False,False,False,False
0373481980,False,False,7,7,False,False,False,False,False
0373482021,False,False,7,7,False,False,False,False,False
0373482186,False,False,7,8,False,False,False,False,False
0373482889,False,False,6,7,False,False,False,False,False
0373483588,False,False,5,6,False,False,False,False,False
0373484239,False,False,6,7,False,False,False,False,False
0373484279,False,False,6,7,False,False,False,False,False
0373484483,False,False,4,5,False,False,False,False,False
0373485139,False,False,7,8,False,False,False,False,False
0373485368,False,False,6,7,False,False,False,False,False
0373485468,False,False,6,7,False,False,False,False,False
0373485739,False,False,6,7,False,False,False,False,False
0373486116,False,False,6,7,False,False,False,False,False
0373486186,False,False,6,7,False,False,False,False,False
0373486479,False,False,6,7,False,False,False,False,False
0373487447,False,False,4,5,False,False,False,False,False
0373487689,False,False,6,7,False,False,False,False,False
0373488586,False,False,6,7,False,False,False,False,False
0373488825,False,False,6,7,False,False,False,False,False
0373488842,False,False,5,6,False,False,False,False,False
0373489886,False,False,6,7,False,False,False,False,False
0373490279,False,False,6,6,False,False,False,False,False
0373490866,False,False,7,7,False,False,False,False,False
0373491268,False,False,8,9,False,False,False,False,False
0373491386,False,False,7,8,False,False,False,False,False
0373491399,False,False,5,6,False,False,False,False,False
0373491968,False,False,7,8,False,False,False,False,False
0373491971,False,False,5,6,False,False,False,False,False
0373492686,False,False,7,8,False,False,False,False,False
0373493663,False,False,5,6,False,False,False,False,False
0373495339,False,False,5,6,False,False,False,False,False
0373495449,False,False,5,6,False,False,False,False,False
0373495795,False,False,5,6,False,False,False,False,False
0373495899,False,False,6,7,False,False,False,False,False
0373496549,False,False,6,7,False,False,False,False,False
0373497166,False,False,6,7,False,False,False,False,False
0373497168,False,False,7,8,False,False,False,False,False
0373497234,False,False,5,6,False,False,False,False,False
0373497339,False,False,4,5,False,False,False,False,False
0373497568,False,False,7,8,False,False,False,False,False
0373497579,False,False,5,6,False,False,False,False,False
0373497839,False,False,5,6,False,False,False,False,False
0373497986,False,False,6,7,False,False,False,False,False
0373498239,False,False,6,7,False,False,False,False,False
0373498299,False,False,6,7,False,False,False,False,False
0373498549,False,False,6,7,False,False,False,False,False
0373499386,False,False,6,7,False,False,False,False,False
0373499539,False,False,5,6,False,False,False,False,False
0373499649,False,False,5,6,False,False,False,False,False
0373500086,False,False,6,6,False,False,False,False,False
0373500288,False,False,6,6,False,False,False,False,False
0373500586,False,False,6,6,False,False,False,False,False
0373500803,False,False,5,5,False,False,False,False,False
0373501268,False,False,8,8,False,False,False,False,False
0373501366,False,False,6,6,False,False,False,False,False
0373501971,False,False,6,6,False,False,False,False,False
0373502347,False,False,6,6,False,False,False,False,False
0373502479,False,False,7,7,False,False,False,False,False
0373503336,False,False,5,5,False,False,False,False,False
0373503468,False,False,7,7,False,False,False,False,False
0373503488,False,False,6,6,False,False,False,False,False
0373504204,False,False,6,6,False,False,False,False,False
0373504266,False,False,7,7,False,False,False,False,False
0373504442,False,False,6,6,False,False,False,False,False
0373504579,False,False,6,6,False,False,False,False,False
0373504664,False,False,6,6,False,False,False,False,False
0373504679,False,False,7,7,False,False,False,False,False
0373504868,False,False,7,7,False,False,False,False,False
0373505036,False,False,5,5,False,False,False,False,False
0373505335,False,False,4,4,False,False,False,False,False
0373506486,False,False,7,7,False,False,False,False,False
0373506566,False,False,5,5,False,False,False,False,False
0373507286,False,False,7,7,False,False,False,False,False
0373508881,False,False,6,6,False,False,False,False,False
0373509168,False,False,8,8,False,False,False,False,False
0373509266,False,False,7,7,False,False,False,False,False
0373509939,False,False,5,5,False,False,False,False,False
0373510003,False,False,5,5,False,False,False,False,False
0373510368,False,False,7,7,False,False,False,False,False
0373510579,False,False,6,6,False,False,False,False,False
0373510599,False,False,6,6,False,False,False,False,False
0373511141,False,False,5,6,False,False,False,False,False
0373511165,False,False,5,6,False,False,False,False,False
0373511976,False,False,6,7,False,False,False,False,False
0373512279,False,False,6,7,False,False,False,False,False
0373512312,False,False,5,6,False,False,False,False,False
0373512539,False,False,6,7,False,False,False,False,False
0373513086,False,False,7,7,False,False,False,False,False
0373514968,False,False,8,9,False,False,False,False,False
0373515162,False,False,6,7,False,False,False,False,False
0373515173,False,False,4,5,False,False,False,False,False
0373515366,False,False,5,6,False,False,False,False,False
0373515689,False,False,7,8,False,False,False,False,False
0373516786,False,False,6,7,False,False,False,False,False
0373517366,False,False,5,6,False,False,False,False,False
0373517451,False,False,5,6,False,False,False,False,False
0373517775,False,False,4,5,False,False,False,False,False
0373518279,False,False,7,8,False,False,False,False,False
0373518786,False,False,6,7,False,False,False,False,False
0373519986,False,False,7,8,False,False,False,False,False
0373520320,False,False,5,5,False,False,False,False,False
0373520586,False,False,7,7,False,False,False,False,False
0373521479,False,False,7,8,False,False,False,False,False
0373521566,False,False,6,7,False,False,False,False,False
0373522139,False,False,6,7,False,False,False,False,False
0373522254,False,False,5,6,False,False,False,False,False
0373522294,False,False,6,7,False,False,False,False,False
0373522339,False,False,5,6,False,False,False,False,False
0373522839,False,False,6,7,False,False,False,False,False
0373524139,False,False,7,8,False,False,False,False,False
0373524286,False,False,7,8,False,False,False,False,False
0373524424,False,False,5,6,False,False,False,False,False
0373524989,False,False,7,8,False,False,False,False,False
0373525179,False,False,6,7,False,False,False,False,False
0373525223,False,False,4,5,False,False,False,False,False
0373525723,False,False,4,5,False,False,False,False,False
0373525725,False,False,4,5,False,False,False,False,False
0373525766,False,False,5,6,False,False,False,False,False
0373526168,False,False,7,8,False,False,False,False,False
0373526739,False,False,6,7,False,False,False,False,False
0373527168,False,False,7,8,False,False,False,False,False
0373527479,False,False,6,7,False,False,False,False,False
0373527669,False,False,6,7,False,False,False,False,False
0373527679,False,False,6,7,False,False,False,False,False
0373527689,False,False,7,8,False,False,False,False,False
0373528188,False,False,6,7,False,False,False,False,False
0373528338,False,False,5,6,False,False,False,False,False
0373528444,False,False,6,7,False,False,False,False,False
0373529186,False,False,8,9,False,False,False,False,False
0373529199,False,False,6,7,False,False,False,False,False
0373529266,False,False,6,7,False,False,False,False,False
0373529566,False,False,6,7,False,False,False,False,False
0373529868,False,False,7,8,False,False,False,False,False
0373529994,False,False,6,7,False,False,False,False,False
0373530579,False,False,5,5,False,False,False,False,False
0373530750,False,False,4,4,False,False,False,False,False
0373531279,False,False,6,7,False,False,False,False,False
0373531286,False,False,7,8,False,False,False,False,False
0373531551,False,False,4,5,False,False,False,False,False
0373531661,False,False,5,6,False,False,False,False,False
0373532039,False,False,6,6,False,False,False,False,False
0373532237,False,False,4,5,False,False,False,False,False
0373532239,False,False,5,6,False,False,False,False,False
0373532339,False,False,5,6,False,False,False,False,False
0373532579,False,False,5,6,False,False,False,False,False
0373532882,False,False,5,6,False,False,False,False,False
0373532979,False,False,5,6,False,False,False,False,False
0373533239,False,False,5,6,False,False,False,False,False
0373533387,False,False,4,5,False,False,False,False,False
0373533768,False,False,5,6,False,False,False,False,False
0373534034,False,False,5,5,False,False,False,False,False
0373534379,False,False,5,6,False,False,False,False,False
0373535066,False,False,5,5,False,False,False,False,False
0373535268,False,False,6,7,False,False,False,False,False
0373535309,False,False,5,5,False,False,False,False,False
0373535318,False,False,5,6,False,False,False,False,False
0373536268,False,False,6,7,False,False,False,False,False
0373537234,False,False,5,6,False,False,False,False,False
0373537239,False,False,5,6,False,False,False,False,False
0373537679,False,False,5,6,False,False,False,False,False
0373537886,False,False,5,6,False,False,False,False,False
0373537997,False,False,4,5,False,False,False,False,False
0373538038,False,False,5,5,False,False,False,False,False
0373538139,False,False,6,7,False,False,False,False,False
0373538879,False,False,5,6,False,False,False,False,False
0373538880,False,False,5,5,False,False,False,False,False
0373538887,False,False,4,5,False,False,False,False,False
0373540009,False,False,6,6,False,False,False,False,False
0373540866,False,False,7,7,False,False,False,False,False
0373540899,False,False,7,7,False,False,False,False,False
0373541101,False,False,6,6,False,False,False,False,False
0373541179,False,False,6,7,False,False,False,False,False
0373541889,False,False,7,8,False,False,False,False,False
0373542799,False,False,6,7,False,False,False,False,False
0373543486,False,False,6,7,False,False,False,False,False
0373543539,False,False,5,6,False,False,False,False,False
0373543883,False,False,5,6,False,False,False,False,False
0373544299,False,False,6,7,False,False,False,False,False
0373545407,False,False,5,5,False,False,False,False,False
0373545421,False,False,6,7,False,False,False,False,False
0373545467,False,False,5,6,False,False,False,False,False
0373545639,False,False,6,7,False,False,False,False,False
0373546366,False,False,5,6,False,False,False,False,False
0373546379,False,False,6,7,False,False,False,False,False
0373546779,False,False,6,7,False,False,False,False,False
0373547368,False,False,6,7,False,False,False,False,False
0373547772,False,False,5,6,False,False,False,False,False
0373548339,False,False,6,7,False,False,False,False,False
0373548499,False,False,6,7,False,False,False,False,False
0373548547,False,False,5,6,False,False,False,False,False
0373548754,False,False,5,6,False,False,False,False,False
0373549868,False,False,7,8,False,False,False,False,False
0373549994,False,False,5,6,False,False,False,False,False
0373550155,False,False,5,5,False,False,False,False,False
0373551139,False,False,5,6,False,False,False,False,False
0373551879,False,False,6,7,False,False,False,False,False
0373552021,False,False,6,6,False,False,False,False,False
0373553166,False,False,5,6,False,False,False,False,False
0373553223,False,False,4,5,False,False,False,False,False
0373553330,False,False,4,4,False,False,False,False,False
0373553566,False,False,4,5,False,False,False,False,False
0373553751,False,False,4,5,False,False,False,False,False
0373554179,False,False,6,7,False,False,False,False,False
0373554441,False,False,5,6,False,False,False,False,False
0373554884,False,False,5,6,False,False,False,False,False
0373554886,False,False,6,7,False,False,False,False,False
0373554939,False,False,5,6,False,False,False,False,False
0373555648,False,False,6,7,False,False,False,False,False
0373555705,False,False,4,4,False,False,False,False,False
0373555954,False,False,5,6,False,False,False,False,False
0373556179,False,False,6,7,False,False,False,False,False
0373556386,False,False,5,6,False,False,False,False,False
0373556986,False,False,6,7,False,False,False,False,False
0373557068,False,False,6,6,False,False,False,False,False
0373557539,False,False,4,5,False,False,False,False,False
0373560068,False,False,6,6,False,False,False,False,False
0373560139,False,False,7,7,False,False,False,False,False
0373560788,False,False,6,6,False,False,False,False,False
0373561679,False,False,6,7,False,False,False,False,False
0373562039,False,False,7,7,False,False,False,False,False
0373562179,False,False,7,8,False,False,False,False,False
0373562199,False,False,7,8,False,False,False,False,False
0373562386,False,False,6,7,False,False,False,False,False
0373562444,False,False,6,7,False,False,False,False,False
0373562766,False,False,5,6,False,False,False,False,False
0373563088,False,False,6,6,False,False,False,False,False
0373564004,False,False,6,6,False,False,False,False,False
0373564078,False,False,7,7,False,False,False,False,False
0373564156,False,False,6,7,False,False,False,False,False
0373565299,False,False,6,7,False,False,False,False,False
0373565637,False,False,4,5,False,False,False,False,False
0373565675,False,False,4,5,False,False,False,False,False
0373565879,False,False,6,7,False,False,False,False,False
0373567439,False,False,6,7,False,False,False,False,False
0373568008,False,False,6,6,False,False,False,False,False
0373568266,False,False,6,7,False,False,False,False,False
0373569368,False,False,6,7,False,False,False,False,False
0373570070,False,False,4,4,False,False,False,False,False
0373570439,False,False,6,6,False,False,False,False,False
0373570539,False,False,5,5,False,False,False,False,False
0373572227,False,False,4,5,False,False,False,False,False
0373574279,False,False,6,7,False,False,False,False,False
0373574388,False,False,5,6,False,False,False,False,False
0373574689,False,False,7,8,False,False,False,False,False
0373575539,False,False,4,5,False,False,False,False,False
0373575761,False,False,5,6,False,False,False,False,False
0373576188,False,False,6,7,False,False,False,False,False
0373577679,False,False,5,6,False,False,False,False,False
0373577738,False,False,4,5,False,False,False,False,False
0373578479,False,False,6,7,False,False,False,False,False
0373578586,False,False,5,6,False,False,False,False,False
0373578689,False,False,6,7,False,False,False,False,False
0373578839,False,False,5,6,False,False,False,False,False
0373581086,False,False,7,7,False,False,False,False,False
0373581286,False,False,7,8,False,False,False,False,False
0373583332,False,False,5,6,False,False,False,False,False
0373583599,False,False,5,6,False,False,False,False,False
0373584186,False,False,7,8,False,False,False,False,False
0373584554,False,False,5,6,False,False,False,False,False
0373585804,False,False,6,6,False,False,False,False,False
0373586486,False,False,6,7,False,False,False,False,False
0373586539,False,False,6,7,False,False,False,False,False
0373587268,False,False,6,7,False,False,False,False,False
0373587288,False,False,5,6,False,False,False,False,False
0373587479,False,False,6,7,False,False,False,False,False
0373587679,False,False,6,7,False,False,False,False,False
0373588840,False,False,6,6,False,False,False,False,False
0373589166,False,False,7,8,False,False,False,False,False
0373589588,False,False,5,6,False,False,False,False,False
0373590686,False,False,7,7,False,False,False,False,False
0373590939,False,False,5,5,False,False,False,False,False
0373591686,False,False,7,8,False,False,False,False,False
0373591838,False,False,6,7,False,False,False,False,False
0373592014,False,False,8,8,False,False,False,False,False
0373593386,False,False,6,7,False,False,False,False,False
0373593586,False,False,6,7,False,False,False,False,False
0373593773,False,False,4,5,False,False,False,False,False
0373594554,False,False,5,6,False,False,False,False,False
0373594599,False,False,5,6,False,False,False,False,False
0373594686,False,False,7,8,False,False,False,False,False
0373595279,False,False,5,6,False,False,False,False,False
0373595966,False,False,5,6,False,False,False,False,False
0373596139,False,False,6,7,False,False,False,False,False
0373596168,False,False,7,8,False,False,False,False,False
0373596226,False,False,6,7,False,False,False,False,False
0373596659,False,False,5,6,False,False,False,False,False
0373597168,False,False,7,8,False,False,False,False,False
0373597179,False,False,5,6,False,False,False,False,False
0373597279,False,False,5,6,False,False,False,False,False
0373598239,False,False,6,7,False,False,False,False,False
0373599739,False,False,4,5,False,False,False,False,False
0373599908,False,False,6,6,False,False,False,False,False
0373599941,False,False,6,7,False,False,False,False,False
0373600016,False,False,5,5,False,False,False,False,False
0373600299,False,False,6,6,False,False,False,False,False
0373600968,False,False,6,6,False,False,False,False,False
0373601679,False,False,6,6,False,False,False,False,False
0373602166,False,False,6,6,False,False,False,False,False
0373602168,False,False,7,7,False,False,False,False,False
0373602939,False,False,6,6,False,False,False,False,False
0373604286,False,False,7,7,False,False,False,False,False
0373604468,False,False,6,6,False,False,False,False,False
0373604561,False,False,7,7,False,False,False,False,False
0373604868,False,False,6,6,False,False,False,False,False
0373605665,False,False,5,5,False,False,False,False,False
0373606039,False,False,5,5,False,False,False,False,False
0373607227,False,False,5,5,False,False,False,False,False
0373607268,False,False,6,6,False,False,False,False,False
0373607386,False,False,5,5,False,False,False,False,False
0373607887,False,False,5,5,False,False,False,False,False
0373608050,False,False,6,6,False,False,False,False,False
0373608839,False,False,6,6,False,False,False,False,False
0373609279,False,False,6,6,False,False,False,False,False
0373609739,False,False,5,5,False,False,False,False,False
0373610110,False,False,5,5,False,False,False,False,False
0373610779,False,False,6,6,False,False,False,False,False
0373611001,False,False,5,5,False,False,False,False,False
0373611190,False,False,6,6,False,False,False,False,False
0373611239,False,False,6,7,False,False,False,False,False
0373611788,False,False,5,6,False,False,False,False,False
0373613179,False,False,5,6,False,False,False,False,False
0373613539,False,False,6,7,False,False,False,False,False
0373614179,False,False,6,7,False,False,False,False,False
0373614388,False,False,6,7,False,False,False,False,False
0373615339,False,False,6,7,False,False,False,False,False
0373615995,False,False,6,7,False,False,False,False,False
0373616160,False,False,5,5,False,False,False,False,False
0373617286,False,False,6,7,False,False,False,False,False
0373618018,False,False,6,6,False,False,False,False,False
0373618786,False,False,5,6,False,False,False,False,False
0373618939,False,False,6,7,False,False,False,False,False
0373619739,False,False,5,6,False,False,False,False,False
0373620432,False,False,6,6,False,False,False,False,False
0373620679,False,False,6,6,False,False,False,False,False
0373621168,False,False,6,7,False,False,False,False,False
0373621179,False,False,6,7,False,False,False,False,False
0373621539,False,False,7,8,False,False,False,False,False
0373622186,False,False,6,7,False,False,False,False,False
0373622273,False,False,4,5,False,False,False,False,False
0373623139,False,False,6,7,False,False,False,False,False
0373624266,False,False,5,6,False,False,False,False,False
0373624739,False,False,6,7,False,False,False,False,False
0373624884,False,False,6,7,False,False,False,False,False
0373625288,False,False,6,7,False,False,False,False,False
0373625739,False,False,6,7,False,False,False,False,False
0373627168,False,False,6,7,False,False,False,False,False
0373627239,False,False,5,6,False,False,False,False,False
0373627568,False,False,6,7,False,False,False,False,False
0373627892,False,False,6,7,False,False,False,False,False
0373628234,False,False,6,7,False,False,False,False,False
0373630879,False,False,6,6,False,False,False,False,False
0373630979,False,False,5,5,False,False,False,False,False
0373631086,False,False,6,6,False,False,False,False,False
0373633381,False,False,5,6,False,False,False,False,False
0373634186,False,False,6,7,False,False,False,False,False
0373634368,False,False,5,6,False,False,False,False,False
0373634386,False,False,5,6,False,False,False,False,False
0373634868,False,False,5,6,False,False,False,False,False
0373635139,False,False,6,7,False,False,False,False,False
0373635386,False,False,5,6,False,False,False,False,False
0373635665,False,False,4,5,False,False,False,False,False
0373635735,False,False,4,5,False,False,False,False,False
0373636766,False,False,3,4,False,False,False,False,False
0373637566,False,False,4,5,False,False,False,False,False
0373638123,False,False,6,7,False,False,False,False,False
0373638339,False,False,5,6,False,False,False,False,False
0373638699,False,False,5,6,False,False,False,False,False
0373638882,False,False,5,6,False,False,False,False,False
0373639163,False,False,5,6,False,False,False,False,False
0373639186,False,False,6,7,False,False,False,False,False
0373639199,False,False,5,6,False,False,False,False,False
0373640039,False,False,6,6,False,False,False,False,False
0373640279,False,False,7,7,False,False,False,False,False
0373640479,False,False,6,6,False,False,False,False,False
0373641286,False,False,7,8,False,False,False,False,False
0373641939,False,False,6,7,False,False,False,False,False
0373642186,False,False,7,8,False,False,False,False,False
0373642368,False,False,6,7,False,False,False,False,False
0373642988,False,False,7,8,False,False,False,False,False
0373643279,False,False,6,7,False,False,False,False,False
0373644410,False,False,6,6,False,False,False,False,False
0373644686,False,False,5,6,False,False,False,False,False
0373644799,False,False,5,6,False,False,False,False,False
0373644884,False,False,5,6,False,False,False,False,False
0373644899,False,False,6,7,False,False,False,False,False
0373645268,False,False,7,8,False,False,False,False,False
0373645968,False,False,7,8,False,False,False,False,False
0373646407,False,False,5,5,False,False,False,False,False
0373647168,False,False,6,7,False,False,False,False,False
0373647268,False,False,6,7,False,False,False,False,False
0373647586,False,False,6,7,False,False,False,False,False
0373647699,False,False,5,6,False,False,False,False,False
0373647768,False,False,5,6,False,False,False,False,False
0373648368,False,False,5,6,False,False,False,False,False
0373648968,False,False,6,7,False,False,False,False,False
0373649166,False,False,6,7,False,False,False,False,False
0373649868,False,False,6,7,False,False,False,False,False
0373649989,False,False,6,7,False,False,False,False,False
0373650150,False,False,6,6,False,False,False,False,False
0373650439,False,False,7,7,False,False,False,False,False
0373651088,False,False,7,7,False,False,False,False,False
0373651588,False,False,6,7,False,False,False,False,False
0373652188,False,False,7,8,False,False,False,False,False
0373652234,False,False,6,7,False,False,False,False,False
0373652768,False,False,6,7,False,False,False,False,False
0373652879,False,False,7,8,False,False,False,False,False
0373652969,False,False,6,7,False,False,False,False,False
0373653179,False,False,6,7,False,False,False,False,False
0373653375,False,False,4,5,False,False,False,False,False
0373653639,False,False,5,6,False,False,False,False,False
0373654066,False,False,6,6,False,False,False,False,False
0373654664,False,False,5,6,False,False,False,False,False
0373654786,False,False,6,7,False,False,False,False,False
0373655299,False,False,6,7,False,False,False,False,False
0373655466,False,False,5,6,False,False,False,False,False
0373655537,False,False,4,5,False,False,False,False,False
0373655581,False,False,6,7,False,False,False,False,False
0373655639,False,False,5,6,False,False,False,False,False
0373656086,False,False,6,6,False,False,False,False,False
0373656446,False,False,5,6,False,False,False,False,False
0373657773,False,False,4,5,False,False,False,False,False
0373658279,False,False,7,8,False,False,False,False,False
0373659139,False,False,6,7,False,False,False,False,False
0373659166,False,False,6,7,False,False,False,False,False
0373659986,False,False,6,7,False,False,False,False,False
0373659994,False,False,6,7,False,False,False,False,False
0373660220,False,False,5,5,False,False,False,False,False
0373660286,False,False,6,6,False,False,False,False,False
0373660376,False,False,4,4,False,False,False,False,False
0373660568,False,False,6,6,False,False,False,False,False
0373660685,False,False,6,6,False,False,False,False,False
0373662442,False,False,5,6,False,False,False,False,False
0373662968,False,False,6,7,False,False,False,False,False
0373663179,False,False,5,6,False,False,False,False,False
0373664345,False,False,5,6,False,False,False,False,False
0373664746,False,False,4,5,False,False,False,False,False
0373664786,False,False,5,6,False,False,False,False,False
0373664788,False,False,5,6,False,False,False,False,False
0373665188,False,False,6,7,False,False,False,False,False
0373665988,False,False,6,7,False,False,False,False,False
0373666107,False,False,5,5,False,False,False,False,False
0373666478,False,False,5,6,False,False,False,False,False
0373666501,False,False,6,6,False,False,False,False,False
0373666520,False,False,6,6,False,False,False,False,False
0373666560,False,False,5,5,False,False,False,False,False
0373666590,False,False,6,6,False,False,False,False,False
0373667227,False,False,4,5,False,False,False,False,False
0373667839,False,False,5,6,False,False,False,False,False
0373668539,False,False,6,7,False,False,False,False,False
0373669286,False,False,6,7,False,False,False,False,False
0373670239,False,False,6,6,False,False,False,False,False
0373670345,False,False,6,6,False,False,False,False,False
0373670439,False,False,6,6,False,False,False,False,False
